fid,Hg_con_PPB,Species,Location type,Forest type,Location type_1,time_bnds_1,Land cover/use,SoilQualityData; Nutrient availability,SoilQualityData; Excess salts,SoilQualityData; Workability,SoilQualityData; Toxicity,SoilQualityData; Rooting contitions,SoilQualityData; Oxygen availability to roots,SoilQualityData; Nutrient retention capacity,SoilLandCoverData; barren/very sparsely vegetated land,SoilLandCoverData; grass/scrub/woodland,"SoilLandCoverData; forest land, calibrated to FRA2000 land statistics",SoilLandCoverData; rain-fed cultivated land,"SoilLandCoverData; irrigated cultivated land, according to GMIA 4.0",SoilLandCoverData; total cultivated land,SoilLandCoverData; mapped water bodies,SoilLandCoverData; built-up land (residential and infrastructure),10m_Elevation
1908,400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1909,500,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1910,300,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1911,400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1912,400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1913,200,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1914,300,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1915,100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1916,28800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1917,7100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1918,14900,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1919,9800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1920,7400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1921,6600,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1922,7100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1923,8900,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1924,14500,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1925,20700,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1926,4100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1927,14100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1928,21300,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1929,21800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1930,19200,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1931,15800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1932,9400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1933,5800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1934,8000,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1935,1900,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1936,8100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1937,7300,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1938,7900,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1939,7000,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1940,4400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1941,11200,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1942,8400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1943,6000,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1944,5800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1945,8100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1946,8800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1947,6700,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1948,11800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1949,9100,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1950,12300,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1951,8800,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1952,9900,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1953,11000,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1954,11600,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1955,10400,Black pine (Pinus nigra),Hg mining,coniferous,/,,2,3,1,2,1,2,1,2,0,4.780333996,93.59077454,0.45203349,0.009957917,0.4619914,0,1.166900039,701
1956,150,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1957,450,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1958,710,Acer palmatum Thunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1959,660,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1960,120,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1961,470,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1962,380,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1963,310,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1964,430,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1965,480,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1966,290,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1967,60,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1968,140,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1969,190,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1970,330,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1971,260,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1972,320,Wistaria floribunda,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1973,300,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1974,40,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1975,70,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1976,190,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1977,150,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1978,110,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1979,160,Wistaria floribunda,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1980,150,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,4,2,1,1,1,1,1,2,0,2.368082762,36.06822586,0,14.56256962,14.56256962,46,1.001121759,146
1981,20,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1982,20,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1983,90,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1984,30,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1985,80,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1986,120,Wistaria floribunda,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1987,60,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1988,30,Hollotus Japonicus,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1989,20,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1990,20,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1991,90,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1992,30,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1993,80,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1994,120,Wistaria floribunda,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1995,60,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1996,30,Hollotus Japonicus,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1997,20,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1998,30,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
1999,20,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2000,40,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2001,30,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2002,30,Wistaria floribunda,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2003,40,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2004,10,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2005,30,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2006,40,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2007,30,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2008,20,Wistaria floribunda,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2009,10,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2010,30,lethra barblnervis,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2011,10,Weigela hortensis,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2012,70,Viburnum dilatatum,chlor-slkali electrolysis plant,shrub,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2013,20,Quercus serrata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2014,20,Acer palmatumThunb. ,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2015,30,Benzoin umbellatum,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2016,20,Wistaria floribunda,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2017,10,Magnolia obovata,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2018,30,lethra barblnervis,chlor-slkali electrolysis plant,Decidous,chlor-slkali electrolysis plant,,18,2,1,3,1,4,1,1,0,16.75918198,80.66051483,1.772902369,0,1.772902369,0,0.807399988,303
2019,30,Weigela hortensis,remote,shrub,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2020,30,Viburnum dilatatum,remote,shrub,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2021,60,Quercus serrata,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2022,70,Acer palmatumThunb. ,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2023,60,Benzoin umbellatum,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2024,40,lethra barblnervis,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2025,40,Weigela hortensis,remote,shrub,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2026,20,Viburnum dilatatum,remote,shrub,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2027,70,Quercus serrata,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2028,60,Acer palmatumThunb. ,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2029,50,Benzoin umbellatum,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2030,40,lethra barblnervis,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2031,20,Weigela hortensis,remote,shrub,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2032,20,Viburnum dilatatum,remote,shrub,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2033,60,Quercus serrata,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2034,70,Acer palmatumThunb. ,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2035,60,Benzoin umbellatum,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2036,30,lethra barblnervis,remote,Decidous,remote,,2,2,1,3,1,4,1,1,0,21.84149551,47.8837204,22.9465847,0,22.9465847,0,7.328199863,235
2037,2.4,Japanese cedar trees,Remote,Coniferous,Remote,,13,0,0,0,0,0,0,0,0,0,0,0,3.700534105,3.700534105,0,0,51
2038,7.6,Japanese cedar trees,chemical fertilizer plant,Coniferous,chemical fertilizer plant,,13,0,0,0,0,0,0,0,0,0,0,0,3.700534105,3.700534105,0,0,51
2039,2.5,Malva sp.,remote,grass,desert,,19,3,1,2,1,2,1,3,86.76288605,2.358132601,0,0,2.400245905,2.400245905,0,8.478735924,116
2040,2,Fagonia sp.,remote,grass,desert,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
