Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
697876,Calendar,General,nobody,RESOLVED,WORKSFORME,Lightning 1.0rc2 Still doesn't work with TB 8.0, ---,P3,blocker
752894,Calendar,Printing,nobody,RESOLVED,INVALID,Date font is too small, ---,P3,major
773571,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,calendar date is not showing properly., ---,P3,minor
789953,Calendar,General,nobody,RESOLVED,INVALID,Dump, ---,P3,minor
791976,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,alarms, ---,P3,minor
794770,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,november month name shows wrong, ---,P3,minor
794776,Calendar,General,nobody,RESOLVED,INVALID,november month shows wrong, ---,P3,minor
794811,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,problem on leap years, ---,P3,normal
794831,Calendar,Security,nobody,RESOLVED,INVALID,september month is shown wrong, ---,P3,minor
794837,Calendar,General,nobody,RESOLVED,INVALID,november shows wrong display, ---,P3,minor
794846,Calendar,General,nobody,RESOLVED,INVALID,leap year problem, ---,P3,critical
794848,Calendar,General,nobody,RESOLVED,INVALID,septeber month is wrong, ---,P3,minor
794852,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,leap year problem, ---,P3,normal
1189620,Calendar,General,nobody,RESOLVED,INVALID,calendar is not displaying in the home page, ---,P3,normal
1304377,Calendar,Provider: GData,nobody,RESOLVED,INCOMPLETE,"Remove two instances of a recurring event, synchronization of Google calendar  breaks", ---,P3,major
1315520,Calendar,ICAL.js Integration,nobody,RESOLVED,WORKSFORME,TEST-UNEXPECTED-FAIL | xpcshell-icaljs.ini:calendar/test/unit/test_alarmservice.js - TEST-UNEXPECTED-FAIL | xpcshell-icaljs.ini:calendar/test/unit/test_datetime.js, ---,P3,normal
1317630,Calendar,Build Config,nobody,RESOLVED,WONTFIX,"Allowable calendar duplicates need ""distribution"" prepended to the path on Aurora", ---,P3,normal
1334798,Calendar,Alarms,nobody,RESOLVED,DUPLICATE,Firefox download end times and Lightning alarm times are offset by one our in Turkey (UTC+3) timezone, ---,P3,critical
1526866,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,DUPLICATE,ICS preview hides mail body, ---,P3,normal
1571814,Calendar,Tasks,paul,RESOLVED,INVALID,Refactor attribute inheritance for CalendarListTree, ---,P3,normal
1577310,Calendar,Dialogs,paul,RESOLVED,FIXED,Styling is not right in event dialog time picker, ---,P3,normal
1577606,Calendar,General,paul,RESOLVED,FIXED,Use Prettier for formatting JavaScript in Calendar, ---,P3,normal
1583529,Calendar,General,paul,RESOLVED,FIXED,The today pane is shown in tabs like the preferences tab, ---,P3,normal
1583595,Calendar,Dialogs,paul,RESOLVED,FIXED,A dialog to handle opening .ics files, ---,P3,normal
1590505,Calendar,Calendar Frontend,paul,RESOLVED,FIXED,Drag and drop of calendar events in month and multiweek views doesn't work, ---,P3,normal
1590506,Calendar,General,paul,RESOLVED,FIXED,The today pane's tomorrow and upcoming toggles can get stuck, ---,P3,normal
1594581,Calendar,General,paul,RESOLVED,FIXED,Remove old lightning-migration.xul overlay file, ---,P3,normal
1597596,Calendar,General,paul,RESOLVED,FIXED,Explore converting calendar to a system add-on, ---,P3,normal
1623152,Calendar,General,paul,RESOLVED,FIXED,"Make the default ""Home"" calendar disabled on first run", ---,P3,normal
1626066,Calendar,General,paul,RESOLVED,FIXED,Re-organize code in messenger-overlay-sidebar.js, ---,P3,normal
1626739,Calendar,ICAL.js Integration,paul,RESOLVED,FIXED,Upgrade to ical.js 1.4.0, ---,P3,normal
1628055,Calendar,General,paul,RESOLVED,FIXED,"Remove unneeded "".inc.xhtml"" files from lightning/jar.mn", ---,P3,normal
1630818,Calendar,General,paul,RESOLVED,FIXED,"Update handling of ""too new schema"" situation now that calendar is integrated into Thunderbird", ---,P3, --
1642635,Calendar,Dialogs,paul,RESOLVED,FIXED,Improve text wrapping in calendar-item-summary custom element, ---,P3, --
1647756,Calendar,Internal Components,paul,RESOLVED,FIXED,Clarify CalDAV LegacySAXResponse code, ---,P3, --
1648521,Calendar,Dialogs,paul,RESOLVED,FIXED,Rearrange attendees on resizing the ICS file import dialog, ---,P3, --
1648794,Calendar,Calendar Frontend,paul,RESOLVED,FIXED,Restore space between left and right columns in event and task tooltips, ---,P3, --
372424,Calendar,E-mail based Scheduling (iTIP/iMIP),philipp,RESOLVED,FIXED,iTIP/iMIP invitation bar doesn't disappear after changing e-mail folder, ---,P3,normal
1346797,Calendar,General,philipp,RESOLVED,FIXED,Fix calendar eslint issues, ---,P3,normal
1414521,Calendar,General,richard.marti,RESOLVED,FIXED,"Port bug 1412361 to calendar: Remove checkbox-baseline and checkbox-radio xbl bindings, fix failing test testTodayPane.js", ---,P3,normal
216257,Calendar,Sunbird Only,mattwillis,RESOLVED,FIXED,"Add ""Events this month"" to dropdown selection list in events pane.", ---,P4,normal
536555,Calendar,Provider: CalDAV,nobody,RESOLVED,WORKSFORME,CalDAV: ticket-based access control: DAV_NOT_DAV and READ_FAILED errors, ---,P4,normal
735158,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,Home page, ---,P4,major
742257,Calendar,General,nobody,RESOLVED,INVALID,not show leap year., ---,P4,critical
759697,Calendar,General,nobody,RESOLVED,INVALID,not able to do functions in calculator, ---,P4,minor
789864,Calendar,Build Config,nobody,RESOLVED,INVALID,"In Branch Entry form, Area field is not accepting the valid Characters", ---,P4,critical
794446,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,'September' Month name is showing wrong, ---,P4,minor
794828,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,change in month name, ---,P4,minor
794865,Calendar,General,nobody,RESOLVED,INVALID,date is not valid, ---,P4,minor
845252,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,festival dates not displayed in red colour, ---,P4,normal
924806,Calendar,Provider: GData,nobody,RESOLVED,INVALID,plus sign should work properly, ---,P4,blocker
1433127,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INCOMPLETE,Dismissing an invited even sends out updated meeting, ---,P4,normal
374438,Calendar,Provider: WCAP,dbo.moz,RESOLVED,WONTFIX,[Proto] pushing the week view button doesn't refresh view of subscribed wcap calendars, ---,P5,minor
1343286,Calendar,Build Config,frgrahl,RESOLVED,FIXED,Delete unused calendar/lightning/build/universal.mk, ---,P5,normal
1602321,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/browser_eventDisplay.js | Test timed out -, ---,P5,normal
1604369,Calendar,General,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/browser_calendarList.js | Test timed out - ** Linux artifact builds only **, ---,P5,normal
1605674,Calendar,Import and Export,geoff,RESOLVED,FIXED,Test failure: comm/calendar/test/browser/browser_import.js | Test timed out -, ---,P5,normal
1606543,Calendar,Dialogs,geoff,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/eventDialog/browser_eventDialogModificationPrompt.js | Uncaught exception - at ... id(""calendar-view-box"")/", ---,P5,normal
1614030,Calendar,General,geoff,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/browser_todayPane.js | Uncaught exception - at resource://testing-common/mozmill/elementslib.jsm:454 - Error: Expression ""{""class"":""agenda-container-box""}"" returned null.", ---,P5,normal
1629492,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/browser_todayPane.js | 4 == 7 - JS frame :: chrome://mochitests/content/browser/comm/calendar/test/browser/browser_todayPane.js :: testTodayPane :: line 102, ---,P5,normal
1630485,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/browser_todayPane.js | uncaught exception - TypeError: can't access property ""currentTask"", this.tree is null at modifyItems@chrome://calendar/content/calendar-task-tree-view.js:88:19", ---,P5,normal
1635888,Calendar,General,geoff,RESOLVED,FIXED,test failure: comm/calendar/test/unit/test_utils.js | really_run_test - NS_ERROR_NOT_IMPLEMENTED:, ---,P5,normal
1642282,Calendar,Preferences,geoff,RESOLVED,FIXED,"comm/calendar/test/browser/preferences/browser_categoryColors.js | Uncaught exception - at chrome://mochitests/content/browser/comm/calendar/test/browser/preferences/head.js:29 - TypeError: can't access property ""addEventListener"", pane is null", ---,P5,normal
1647962,Calendar,Dialogs,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/eventDialog/browser_eventDialogSize.js | undefined assertion name -, ---,P5,normal
1655373,Calendar,Dialogs,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/eventDialog/browser_attendeesDialog.js | 2 == 3 - JS frame :: chrome://mochitests/content/browser/comm/calendar/test/browser/eventDialog/browser_attendeesDialog.js :: checkListOfAttendees, ---,P5,normal
1659873,Calendar,Dialogs,geoff,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/* | Uncaught exception - at resource://testing-common/mozmill/CalendarUtils.jsm:454 - TypeError: can't access property ""contentWindow"", iframe is null", ---,P5,normal
1666657,Calendar,Dialogs,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/eventDialog/browser_eventDialogEditButton.js | Test timed out -, ---,P5,normal
1687664,Calendar,General,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/recurrence/browser_weeklyWithException.js | false == true - chrome://mochitests/content/browser/comm/calendar/test/browser/recurrence/browser_weeklyWithException.js :: testWeeklyWithExceptionRecurrence :: line 111, ---,P5,S4
1690149,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/eventDialog/browser_eventDialog.js | event was created once - 2 == 1, ---,P5,S4
1692786,Calendar,Dialogs,geoff,RESOLVED,FIXED,Perma comm/calendar/test/browser/eventDialog/browser_eventDialog.js | Test timed out -, ---,P5,S4
1698506,Calendar,General,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/views/browser_monthView.js | false == true - JS frame :: chrome://mochitests/content/browser/comm/calendar/test/browser/views/browser_monthView.js :: testMonthView :: line 86, ---,P5,S4
1706514,Calendar,Dialogs,geoff,RESOLVED,FIXED,browser_attachMenu.js | browser_ext_windows.js | browser_newmailaccount.js | A promise chain failed to handle a rejection: listener not removed before the end of test, ---,P5,S4
1707800,Calendar,Preferences,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/preferences/browser_alarmDefaultValue.js | 14 == 43 - JS frame :: chrome://mochitests/content/browser/comm/calendar/test/browser/preferences/browser_alarmDefaultValue.js :: handlePrefTab :: line 125, ---,P5,S4
1716692,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/browser_dragEventItem.js | uncaught exception - TypeError: can't access property ""localName"", document.monthDragEvent is undefined", ---,P5,S4
1718821,Calendar,Dialogs,geoff,RESOLVED,FIXED,Intermittent TEST-UNEXPECTED-TIMEOUT | comm/calendar/test/browser/eventDialog/browser_alarmDialog.js (finished) | application timed out after 370 seconds with no output, ---,P5,S4
1718921,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/providers/browser_icsCalendar_cached.js | ""holy cow, a new item!"" == ""a changed item"" - JS frame :: chrome://mochitests/content/browser/comm/calendar/test/browser/providers/head.js :: runPart2 :: line 337", ---,P5,S4
1722257,Calendar,E-mail based Scheduling (iTIP/iMIP),geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/invitations/browser_testIdentityPrompt.js | Test timed out -, ---,P5,S4
1730425,Calendar,General,geoff,RESOLVED,FIXED,"Intermittent comm/mail/test/browser/session-store/browser_sessionStore.js | can't access property ""toggleAttribute"", win.document.documentElement is null - stack: observe@chrome://calendar/content/calendar-chrome-startup.js:230:13", ---,P5,S4
1731229,Calendar,General,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/browser_calDAV_discovery.js | Uncaught exception - undefined - timed out after 50 tries., ---,P5,S4
1746973,Calendar,Dialogs,geoff,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/timezones/browser_timezones.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -", ---,P5,S4
1752230,Calendar,Calendar Frontend,geoff,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/views/browser_propertyChanges.js | correct number of boxes displayed, ---,P5,S4
1689839,Calendar,General,lasana,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/recurrence/browser_customMinimonthCount.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -", ---,P5,S4
1693735,Calendar,General,lasana,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/views/browser_dayView.js | Test timed out -, ---,P5,S4
1624849,Calendar,Tasks,mkmelin+mozilla,RESOLVED,FIXED,"Intermittent comm/calendar/test/browser/browser_taskDisplay.js | Correct number of tasks - Got X, expected Y", ---,P5,normal
1642317,Calendar,General,mkmelin+mozilla,RESOLVED,FIXED,"RuntimeError: File ""chrome/calendar/calendar-alarms.properties"" not found in /builds/worker/workspace/obj-build/comm/mail/locales/merge-dir/ast/calendar", ---,P5,normal
1649295,Calendar,Dialogs,mkmelin+mozilla,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/timezones/browser_timezones.js | Test timed out -, ---,P5,normal
1683901,Calendar,General,mkmelin+mozilla,RESOLVED,FIXED,Intermittent comm/calendar/test/browser/invitations/browser_icsAttachment.js | Daily is the default calendar app -, ---,P5,S4
1288969,Calendar,Internal Components,mschroeder,RESOLVED,FIXED,Remove pref migration code from calProviderUtils, ---,P5,minor
529782,Calendar,Provider: ICS/WebDAV,nobody,RESOLVED,DUPLICATE,Calender file regularly is deleted silently and all events are lost, ---,P5,blocker
780829,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,Not showing  month details, ---,P5,minor
794778,Calendar,General,nobody,RESOLVED,INVALID,invalid no of months in a year, ---,P5,major
797305,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,date, ---,P5,normal
1211408,Calendar,General,nobody,RESOLVED,DUPLICATE,With enabled lightning addon Thunderbird inbox shows only startpage after upgrade from Thunderbird v38.2 to v38.3, ---,P5,blocker
1305383,Calendar,Provider: GData,nobody,RESOLVED,MOVED,Invitations don't sync to Google Calendar when an attendee has invalid e-mail, ---,P5,normal
1309943,Calendar,Dialogs,nobody,RESOLVED,DUPLICATE,Event dialog: use file type depending icons for the attachments., ---,P5,normal
1323350,Calendar,General,nobody,RESOLVED,WONTFIX,Lightning Calendar Date-picker keyboard shortcuts, ---,P5,normal
1333829,Calendar,Provider: GData,nobody,RESOLVED,MOVED,Event with an attendee as an alias does not show all attendees, ---,P5,normal
1352349,Calendar,Tasks,nobody,RESOLVED,WORKSFORME,Copy command disabled in context menu of Today Pane, ---,P5,normal
1356878,Calendar,Dialogs,nobody,RESOLVED,WORKSFORME,Setting focus to a dialog window doesn't work anymore, ---,P5,normal
1591456,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,after installation of 64bit version on an old 32bit PW not saved permanently, ---,P5,normal
1600478,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,"Intermittent comm/calendar/test/browser/browser_todayPane.js | Error: could not validate element Lookup: … {""class"":""agenda-container-box""}/{""class"":""agenda-description""}/[0]/{""class"":""agenda-event-start""}", ---,P5,normal
