"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Change Request","Priority","Severity","Type"
1588140,"Firefox","Security","nobody","NEW"," ---","[New Certificate] The user can't select multiple rows from the about:certificate page content"," ---","P2","S3","defect"
1588485,"Firefox","Firefox Accounts","nobody","NEW"," ---","[FxA] Long display name cause layout issues"," ---","P2","normal","defect"
1589697,"Firefox","Messaging System","nobody","NEW"," ---","The ""Recommended Feature/Extension"" title and the ""Why am I seeing this"" button are no longer displayed on the new ""Relationship CFR's"" recommendations"," ---","P2","normal","defect"
1591175,"Firefox","Address Bar","nobody","NEW"," ---","With keyword.enabled set to false specific strings in the address bar are still sent to a search provider"," ---","P2","S3","defect"
1591263,"Firefox","Theme","nobody","NEW"," ---","The new Firefox logo does not render as well as the older logos"," ---","P2","normal","defect"
1592362,"Firefox","New Tab Page","nobody","NEW"," ---","Potentially deprecate some prefs"," ---","P2","normal","task"
1594034,"Firefox","Messaging System","nobody","NEW"," ---","The “SEND_TAB_CFR” Recommendation is not triggered on specific websites"," ---","P2","normal","defect"
1594876,"Firefox","New Tab Page","nobody","NEW"," ---","Pocket stories on newtab based on region"," ---","P2","normal","enhancement"
1595579,"Firefox","Normandy Client","nobody","NEW"," ---","Factor storage systems out of normandy action subsystems"," ---","P2","normal","enhancement"
1596398,"Firefox","Search","nobody","NEW"," ---","Search engine/settings cache is rewritten on every startup, regardless of if there are changes or not."," ---","P2","S4","defect"
1597672,"Firefox","Address Bar","nobody","NEW"," ---","Search suggestions are displayed after visiting a website with keyword.enabled is set to false"," ---","P2","S3","defect"
1599220,"Firefox","Address Bar","nobody","NEW"," ---","Some autocomplete online search results are displayed as if they are overflowing, with a fading effect, when typing slowly"," ---","P2","S3","defect"
1600746,"Firefox","Tabbed Browser","nobody","NEW"," ---","switching tabs fast will unmark marked URL"," ---","P2","normal","defect"
1601950,"Firefox","Preferences","nobody","NEW"," ---","7.07 - 8.42% about_preferences_basic (windows10-64-shippable, windows10-64-shippable-qr) regression on push 2d39de2be1ae9fa8063a19b459d8712fa90bc851 (Wed December 4 2019)"," ---","P2","S4","defect"
1601991,"Firefox","New Tab Page","nobody","NEW"," ---","[MacOS] Mouse over highlights card options isn't highlighted on default or light theme"," ---","P2","normal","defect"
1602235,"Firefox","New Tab Page","nobody","NEW"," ---","about:home and about:newtab have different zoom levels even when both are configured for home and new tabs, respectively"," ---","P2","normal","defect"
1602362,"Firefox","New Tab Page","nobody","NEW"," ---","top sites should not hide TLD"," ---","P2","normal","defect"
1602765,"Firefox","Security","nobody","NEW"," ---","2.14 - 2.51% JS (windows7-32, windows7-32-shippable) regression on push 3fcb7b24eef862475ebea731a8930692589b9d6d (Sat November 30 2019)"," ---","P2","normal","defect"
1603390,"Firefox","New Tab Page","nobody","NEW"," ---","Recomended section is not refreshed after delete from history"," ---","P2","normal","defect"
1603918,"Firefox","New Tab Page","nobody","NEW"," ---","Regression: A bright flicker appears on the New Tab Page when opening a new window in System Dark Mode"," ---","P2","normal","defect"
1604739,"Firefox","New Tab Page","nobody","NEW"," ---","Cards are not saved to Pocket if user is not logged in when making the action"," ---","P2","normal","defect"
1604810,"Firefox","New Tab Page","nobody","NEW"," ---","The ""Visited"" highlights cards are no longer displayed after a new tab is opened or any action is performed on the page"," ---","P2","normal","defect"
1605449,"Firefox","Normandy Client","nobody","NEW"," ---","Unified base for studies"," ---","P2","normal","enhancement"
1606277,"Firefox","New Tab Page","nobody","NEW"," ---","Feed from cache load optimization"," ---","P2","normal","enhancement"
1606717,"Firefox","New Tab Page","nobody","NEW"," ---","Discovery Stream placementsForEach maybe should be a reduce"," ---","P2","normal","enhancement"
1606737,"Firefox","Tabbed Browser","nobody","NEW"," ---","Consolidate ways we insert multiple tabs (unify or clearly separate addTab's bulkOrderedOpen and batchInsertingTabs options)"," ---","P2","normal","task"
1607800,"Firefox","New Tab Page","nobody","NEW"," ---","The custom image url for top sites in newtab does not accept file-url's"," ---","P2","normal","enhancement"
1609034,"Firefox","Firefox Accounts","nobody","NEW"," ---","Device registration not updated when user's password is reset"," ---","P2","normal","defect"
1609413,"Firefox","Tabbed Browser","nobody","NEW"," ---","More clearly separate out sessionstore and tabbrowser handling of batch tab insertion"," ---","P2","normal","task"
1610985,"Firefox","Migration","nobody","NEW"," ---","Hide the Microsoft Edge Legacy migrator when the browser isn't accessible to users"," ---","P2","normal","defect"
1612058,"Firefox","New Tab Page","nobody","NEW"," ---","[L10n] about:newtab search field does not list search suggestions in RTL when using a LTR language"," ---","P2","minor","defect"
1612497,"Firefox","Address Bar","nobody","NEW"," ---","Move interventions matching keywords to RemoteSettings"," ---","P2","normal","task"
1612588,"Firefox","Tabbed Browser","nobody","NEW"," ---","_adjustFocusAfterTabSwitch can run before or after TabSelect"," ---","P2","normal","defect"
1613107,"Firefox","Address Bar","nobody","NEW"," ---","history (and tab?) based suggestions in addressbar sometimes delayed by several seconds"," ---","P2","S3","defect"
1613557,"Firefox","New Tab Page","nobody","NEW"," ---","""Our Sponsors And Your Privacy"" dialog has awkward blank space on its left and right side"," ---","P2","normal","defect"
1614302,"Firefox","Security","nobody","NEW"," ---","Fix the layout of the captive portal page"," ---","P2","normal","enhancement"
1614400,"Firefox","New Tab Page","nobody","NEW"," ---","Discovery Stream loadSpocs could use better tests and break the main function into smaller pieces."," ---","P2","normal","enhancement"
1614467,"Firefox","New Tab Page","nobody","NEW"," ---","Can we kill the spocs fill event"," ---","P2","normal","task"
1614689,"Firefox","Address Bar","nobody","NEW"," ---","0.12ms uninterruptible reflow at _ensureFormattedHostVisible/<@resource:///modules/UrlbarValueFormatter.jsm:96:9"," ---","P2","S3","defect"
1614732,"Firefox","New Tab Page","nobody","NEW"," ---","[Pocket] New Tab Rollout - DE Layout Upgrade"," ---","P2","normal","task"
1615043,"Firefox","New Tab Page","nobody","NEW"," ---","Ensure all DS user events pass in source info to the data pipeline."," ---","P2","normal","enhancement"
1615069,"Firefox","Security","nobody","NEW"," ---","Support Delegated Credentials OID in certviewer"," ---","P2","normal","enhancement"
1615378,"Firefox","Normandy Client","nobody","NEW"," ---","Increase on-push skew time to 1 hour"," ---","P2","normal","enhancement"
1615670,"Firefox","New Tab Page","nobody","NEW"," ---","discovery stream devtools doesn't support placements or collections"," ---","P2","normal","enhancement"
1616346,"Firefox","New Tab Page","nobody","NEW"," ---","Hard-coded default Redux state should render something meaningful"," ---","P2","normal","task"
1617458,"Firefox","Security","nobody","NEW"," ---","Firefox doesn't show certificate (and gives error) while the connection is marked as secure"," ---","P2","normal","defect"
1618144,"Firefox","New Tab Page","nobody","NEW"," ---","The ""New Tab"" page is wrongly scrolled down if the ""Highlights"" context menu button is clicked after navigating back to the page"," ---","P2","normal","defect"
1618160,"Firefox","New Tab Page","nobody","NEW"," ---","A saved to Pocket highlight card redirects to 2 different pages at direct click vs. “Open in New (Private) Window” context menu click"," ---","P2","normal","defect"
1618294,"Firefox","New Tab Page","nobody","NEW"," ---","Enable URL On Title For Story Collections"," ---","P2","normal","enhancement"
1618332,"Firefox","New Tab Page","nobody","NEW"," ---","Un-hardcode Popular Topics"," ---","P2","normal","enhancement"
1618904,"Firefox","Tabbed Browser","nobody","NEW"," ---","Collect Telemetry on how many times a user requests a remote tab and a content process fails to attach"," ---","P2","normal","task"
1618990,"Firefox","Protections UI","nobody","NEW"," ---","Potentially confusing text on Protections drop-down regarding blocked cookies when site cookies are whitelisted"," ---","P2","normal","defect"
1619036,"Firefox","Toolbars and Customization","nobody","NEW"," ---","In full screen mode, the toolbar context menu does not allow toolbar customization or changing bookmarks toolbar visibility"," ---","P2","S3","defect"
1619373,"Firefox","New Tab Page","nobody","NEW"," ---","Let WebExtensions preload their new tab page"," ---","P2","normal","enhancement"
1619842,"Firefox","Messaging System","nobody","NEW"," ---","eslint integration with vscode broken in browser/components/newtab"," ---","P2","normal","defect"
1621946,"Firefox","Session Restore","nobody","NEW"," ---","Split up and re-enable browser_819510_perwindowpb.js"," ---","P2","normal","enhancement"
1624255,"Firefox","about:logins","nobody","NEW"," ---","about:logins asks for my Windows password but not my PIN or fingerprint"," ---","P2","normal","defect"
1624951,"Firefox","Disability Access","nobody","NEW"," ---","Menupopup scroll arrows above a certain size make accessible/tests/mochitest/hittest/test_menu.xhtml and accessible/tests/mochitest/states/test_visibility.xhtml fail"," ---","P2","normal","defect"
1625240,"Firefox","Messaging System","nobody","NEW"," ---","Different actions should be able to register different enrollment/exclusion logic"," ---","P2","normal","enhancement"
1626778,"Firefox","about:logins","nobody","NEW"," ---","Enable the signon.management.page.os-auth.enabled pref by default once we are satisfied with stability/coverage"," ---","P2","normal","enhancement"
1626964,"Firefox","Address Bar","nobody","NEW"," ---","Show Zero-prefix search suggestions"," ---","P2","normal","task"
1629513,"Firefox","New Tab Page","nobody","NEW"," ---","Highlights dismiss modal - not dismissed by ESC key allowing tab navigation possible behind it"," ---","P2","normal","defect"
1630858,"Firefox","about:logins","nobody","NEW"," ---","about:logins Windows re-authentication dialog seemingly randomly asks for the username and/or password rather than biometrics"," ---","P2","S3","defect"
1630993,"Firefox","Session Restore","nobody","NEW"," ---","Incorrect remoteness on lazy tab browsers upon session restoring a non-remote tab"," ---","P2"," --","defect"
1632015,"Firefox","Sync","nobody","NEW"," ---","Consider not forever retrying items which fail to upload"," ---","P2","S3","defect"
1632340,"Firefox","Messaging System","nobody","NEW"," ---","Update  `ASRouterTargeting.providerCohorts()` to fetch cohorts from Experiment Manager"," ---","P2"," --","enhancement"
1632709,"Firefox","Address Bar","nobody","NEW"," ---","Explore using personalized search suggestions"," ---","P2","S4","task"
1632768,"Firefox","Installer","nobody","NEW"," ---","Installer Progress Bar is stuck while the installation window is moved around the screen"," ---","P2","S4","defect"
1632813,"Firefox","Messaging System","nobody","NEW"," ---","Strings from the ""What's New"" panel messages should not be displayed in mixed-languages in case that there are not localized in the Firefox locale language"," ---","P2"," --","enhancement"
1633794,"Firefox","Address Bar","nobody","NEW"," ---","Tag pages visited from a search with the search string that generated them"," ---","P2","S3","task"
1633924,"Firefox","Address Bar","nobody","NEW"," ---","Adaptive Results (or Input History) are case sensitive"," ---","P2","S3","defect"
1634019,"Firefox","Search","nobody","NEW"," ---","Consider having a syntax check for the search-config json area in the Search Helper Extension"," ---","P2","minor","enhancement"
1634311,"Firefox","Site Identity","nobody","NEW"," ---","More Information section on Tracking Protection panel is not consistently expandable"," ---","P2","S3","defect"
1634755,"Firefox","Messaging System","nobody","NEW"," ---","Implement a hash_id in About:Welcome telemetry to reflect content"," ---","P2"," --","enhancement"
1634837,"Firefox","Messaging System","nobody","NEW"," ---","Create Guardrails in Experiment Manager / Messaging Systems Experiment Launch Process"," ---","P2"," --","enhancement"
1635102,"Firefox","New Tab Page","nobody","NEW"," ---","The 2nd link from the ""Our Sponsors and your privacy"" modal is not visibly focused when using keyboard navigation or when clicked"," ---","P2","S4","defect"
1635140,"Firefox","New Tab Page","nobody","NEW"," ---","[Dark Theme] The links from the ""Our Sponsors and your privacy"" modal have the wrong color (and insufficient contrast to be readable)"," ---","P2","S4","defect"
1636160,"Firefox","Messaging System","nobody","NEW"," ---","Add Activity Stream prefs telemetry to main pings"," ---","P2"," --","enhancement"
1636372,"Firefox","Session Restore","nobody","NEW"," ---","Tabs with play button are not remembering their previously muted state after restart the browser"," ---","P2","S3","defect"
1637746,"Firefox","Address Bar","nobody","NEW"," ---","AutoComplete for URLs isn't working. (urlbar)"," ---","P2","S3","defect"
1637980,"Firefox","Messaging System","nobody","NEW"," ---","The ""What's New"" panel messages cannot be accessed using keyboard navigation if the panel was triggered from the toolbar button"," ---","P2","S3","defect"
1638359,"Firefox","Firefox Accounts","nobody","NEW"," ---","Explore removing kSync and kXCS once the transition away from BrowserID is complete"," ---","P2"," --","task"
1639143,"Firefox","Installer","nobody","NEW"," ---","The update and re-install buttons no longer have a hover animation in the stub installer"," ---","P2","S3","defect"
1639297,"Firefox","Site Permissions","nobody","NEW"," ---","The Firefox webrtc icon is drawing over everything on Ubuntu Linux, including over full screen games"," ---","P2","S4","defect"
1639597,"Firefox","Address Bar","nobody","NEW"," ---","Persistent Private mode is not kept after Restart to update intervention is selected."," ---","P2","S3","defect"
